timestamp,RAD_fr_hip,RAD_fr_knee,RAD_fr_foot,RAD_br_hip,RAD_br_knee,RAD_br_foot,RAD_fl_hip,RAD_fl_knee,RAD_fl_foot,RAD_bl_hip,RAD_bl_knee,RAD_bl_foot,PWM_fr_hip,PWM_fr_knee,PWM_fr_foot,PWM_br_hip,PWM_br_knee,PWM_br_foot,PWM_fl_hip,PWM_fl_knee,PWM_fl_foot,PWM_bl_hip,PWM_bl_knee,PWM_bl_foot,VOLT_fr_hip,VOLT_fr_knee,VOLT_fr_foot,VOLT_br_hip,VOLT_br_knee,VOLT_br_foot,VOLT_fl_hip,VOLT_fl_knee,VOLT_fl_foot,VOLT_bl_hip,VOLT_bl_knee,VOLT_bl_foot
0.2334,-0.4162,0.5517,1.2636,0.1747,0.5218,1.0785,0.2482,-0.5367,-1.1524,-0.2291,-0.5335,-1.1351,1261,1956,2310,1755,1798,2202,1648,1205,852,1385,1227,863,0.9880,1.1240,1.5080,1.2900,1.0680,1.5040,1.2620,1.4860,1.0100,1.0500,1.3540,0.8640
0.2545,-0.4162,0.5517,1.2636,0.1747,0.5218,1.0785,0.2482,-0.5367,-1.1524,-0.2291,-0.5335,-1.1351,1261,1956,2310,1755,1798,2202,1648,1205,852,1385,1227,863,0.9840,1.1660,1.5440,1.2900,1.1120,1.5220,1.2620,1.4440,0.9780,1.0480,1.3040,0.8280
0.2756,-0.4162,0.5517,1.2636,0.1747,0.5218,1.0785,0.2482,-0.5367,-1.1524,-0.2291,-0.5335,-1.1351,1261,1956,2310,1755,1798,2202,1648,1205,852,1385,1227,863,0.9800,1.2140,1.5920,1.2900,1.1560,1.5640,1.2620,1.3760,0.9420,1.0460,1.2560,0.7700
0.2967,-0.4162,0.5517,1.2636,0.1747,0.5218,1.0785,0.2482,-0.5367,-1.1524,-0.2291,-0.5335,-1.1351,1261,1956,2310,1755,1798,2202,1648,1205,852,1385,1227,863,0.9760,1.2620,1.6380,1.2900,1.2020,1.6040,1.2640,1.3320,0.9000,1.0460,1.2080,0.7120
0.3178,-0.4162,0.5517,1.2636,0.1747,0.5218,1.0785,0.2482,-0.5367,-1.1524,-0.2291,-0.5335,-1.1351,1261,1956,2310,1755,1798,2202,1648,1205,852,1385,1227,863,0.9740,1.2680,1.6860,1.2900,1.2360,1.6340,1.2620,1.2600,0.8480,1.0460,1.1140,0.8700
0.3389,-0.4162,0.5517,1.2636,0.1747,0.5218,1.0785,0.2482,-0.5367,-1.1524,-0.2291,-0.5335,-1.1351,1261,1956,2310,1755,1798,2202,1648,1205,852,1385,1227,863,0.9740,1.3180,1.8240,1.2880,1.2800,1.6680,1.2700,1.2420,0.7400,1.0440,1.0980,0.6500
0.3600,-0.4162,0.5517,1.2636,0.1747,0.5218,1.0785,0.2482,-0.5367,-1.1524,-0.2291,-0.5335,-1.1351,1261,1956,2310,1755,1798,2202,1648,1205,852,1385,1227,863,0.9720,1.3600,1.8600,1.2880,1.3160,1.7660,1.2720,1.1800,0.7000,1.0440,1.0460,0.6420
0.3812,-0.4162,0.5517,1.2636,0.1747,0.5218,1.0785,0.2482,-0.5367,-1.1524,-0.2291,-0.5335,-1.1351,1261,1956,2310,1755,1798,2202,1648,1205,852,1385,1227,863,0.9720,1.5120,1.7840,1.2880,1.3400,1.7680,1.3220,1.1560,0.6720,1.0420,1.2900,0.6240
0.4023,-0.4162,0.5517,1.2636,0.1747,0.5218,1.0785,0.2482,-0.5367,-1.1524,-0.2291,-0.5335,-1.1351,1261,1956,2310,1755,1798,2202,1648,1205,852,1385,1227,863,0.9720,1.5260,1.7980,1.2880,1.3560,1.7620,1.2740,1.0540,0.6540,1.0440,1.3040,0.6180
0.4234,-0.4162,0.5517,1.2636,0.1747,0.5218,1.0785,0.2482,-0.5367,-1.1524,-0.2291,-0.5335,-1.1351,1261,1956,2310,1755,1798,2202,1648,1205,852,1385,1227,863,0.9740,1.6840,1.8040,1.2880,1.3700,1.6940,1.2720,1.0100,0.6440,1.0460,0.9280,0.6140
0.4445,-0.4162,0.5517,1.2636,0.1747,0.5218,1.0785,0.2482,-0.5367,-1.1524,-0.2291,-0.5335,-1.1351,1261,1956,2310,1755,1798,2202,1648,1205,852,1385,1227,863,0.9720,1.4760,1.8080,1.2880,1.3960,1.6900,1.2860,0.9720,0.6380,1.0460,0.9300,0.6120
0.4657,-0.4162,0.5517,1.2636,0.1747,0.5218,1.0785,0.2482,-0.5367,-1.1524,-0.2291,-0.5335,-1.1351,1261,1956,2310,1755,1798,2202,1648,1205,852,1385,1227,863,0.9960,1.4880,1.8060,1.2880,1.3960,1.6900,1.2800,0.9500,0.6360,1.0460,0.9200,0.6100
0.4868,-0.4162,0.5517,1.2636,0.1747,0.5218,1.0785,0.2482,-0.5367,-1.1524,-0.2291,-0.5335,-1.1351,1261,1956,2310,1755,1798,2202,1648,1205,852,1385,1227,863,0.9720,1.4900,1.8060,1.2900,1.3740,1.6900,1.2640,0.9400,0.6340,1.0460,0.9060,0.6100
0.5079,-0.4162,0.5517,1.2636,0.1747,0.5218,1.0785,0.2482,-0.5367,-1.1524,-0.2291,-0.5335,-1.1351,1261,1956,2310,1755,1798,2202,1648,1205,852,1385,1227,863,0.9720,1.4920,1.8040,1.2920,1.3720,1.6900,1.2640,0.9380,0.6320,1.0440,0.9040,0.6100
0.5296,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9700,1.4900,1.8020,1.2900,1.3720,1.6900,1.2640,0.9360,0.6340,1.0400,0.9020,0.6080
0.5507,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9720,1.4920,1.8020,1.2940,1.3720,1.6900,1.2620,0.9360,0.7160,1.0400,0.9020,0.6100
0.5718,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9720,1.4920,1.8020,1.2880,1.3740,1.6900,1.2620,0.9360,0.9360,1.0400,0.9020,0.6100
0.5929,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9720,1.4920,1.8040,1.2880,1.3740,1.6900,1.2620,0.9340,0.9360,1.0400,0.9020,0.6100
0.6140,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9700,1.4920,1.8040,1.2900,1.3740,1.6900,1.2620,0.9400,0.6700,1.0400,0.9020,0.6140
0.6351,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9700,1.4920,1.7920,1.2900,1.3740,1.6920,1.2620,0.9480,0.6240,1.0400,0.9000,0.6100
0.6562,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9700,1.4920,1.8240,1.2920,1.3760,1.6960,1.2620,1.0920,0.6240,1.0400,0.9020,0.6180
0.6773,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9700,1.4920,1.8020,1.2920,1.3780,1.7000,1.2640,1.0700,0.6240,1.0400,0.9040,0.6180
0.6984,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9700,1.4940,1.8000,1.2940,1.3820,1.7040,1.2620,0.9400,0.6220,1.0400,1.0480,0.6100
0.7199,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9680,1.5680,1.8020,1.2940,1.3860,1.7660,1.2780,0.9360,0.6220,1.0400,0.9880,0.6100
0.7410,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9680,1.5980,1.8020,1.2960,1.3900,1.7740,1.2720,0.9360,0.6220,1.0420,0.9020,0.6100
0.7621,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9680,1.4940,1.8020,1.2980,1.3960,1.7140,1.2840,0.9360,0.6220,1.0440,0.9100,0.6120
0.7832,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9680,1.4920,1.8020,1.2980,1.4020,1.7180,1.2740,0.9360,0.6220,1.0460,0.9040,0.6120
0.8043,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9680,1.4920,1.8020,1.3000,1.4260,1.7220,1.2660,0.9360,0.6200,1.0460,0.9000,0.6120
0.8254,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9860,1.4900,1.8020,1.3020,1.4160,1.7280,1.2660,0.9360,0.6200,1.0480,0.9000,0.6120
0.8465,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9700,1.4920,1.8020,1.3020,1.4720,1.7340,1.2660,0.9340,0.6200,1.0500,0.9000,0.6140
0.8676,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9660,1.4920,1.8020,1.3060,1.4120,1.7380,1.2680,0.9360,0.6200,1.0480,0.9000,0.6140
0.8887,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9660,1.4920,1.8040,1.3260,1.4180,1.7400,1.2680,0.9360,0.6160,1.0460,0.9000,0.6140
0.9098,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9640,1.4920,1.8040,1.3060,1.4220,1.7440,1.2680,0.9340,0.6260,1.0460,0.9000,0.6140
0.9309,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9640,1.4920,1.8040,1.3140,1.4280,1.7460,1.2680,0.9360,0.7620,1.0460,0.9000,0.6140
0.9520,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9640,1.4920,1.8060,1.3080,1.4340,1.7500,1.2680,0.9340,0.8740,1.0460,0.9000,0.6360
0.9732,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9640,1.4920,1.8080,1.3100,1.4380,1.7560,1.2680,0.9340,0.6280,1.0460,0.9000,0.6160
0.9942,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9640,1.4920,1.8140,1.3100,1.4400,1.7620,1.2700,0.9420,0.6140,1.0460,0.9000,0.6260
1.0153,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9640,1.4920,1.8060,1.3120,1.4440,1.7660,1.2700,0.9600,0.6140,1.0460,0.9000,0.6180
1.0370,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9620,1.4920,1.8040,1.3120,1.4480,1.7700,1.2700,1.1060,0.6140,1.0460,0.9020,0.6280
1.0581,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9620,1.4940,1.8040,1.3140,1.4540,1.7740,1.2700,0.9360,0.6140,1.0480,0.9020,0.6180
1.0792,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9620,1.5120,1.8040,1.3140,1.4560,1.7840,1.2720,0.9360,0.6140,1.0480,1.1080,0.6180
1.1003,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9620,1.6100,1.8040,1.3160,1.4580,1.8500,1.2820,0.9340,0.6120,1.0480,0.9020,0.6180
1.1214,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9600,1.5440,1.8060,1.3180,1.4620,1.8280,1.2840,0.9340,0.6120,1.0480,0.9080,0.6180
1.1425,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9600,1.4920,1.8060,1.3180,1.4680,1.7840,1.2840,0.9340,0.6120,1.0520,0.9040,0.6200
1.1636,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9620,1.4900,1.8060,1.3200,1.4720,1.7860,1.2680,0.9360,0.6120,1.0780,0.9020,0.6200
1.1847,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9880,1.4900,1.8060,1.3220,1.4900,1.7900,1.2720,0.9360,0.6120,1.0960,0.9020,0.6200
1.2058,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9620,1.4920,1.8080,1.3240,1.5300,1.7940,1.2740,0.9340,0.6100,1.0540,0.9020,0.6200
1.2269,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9580,1.4920,1.8060,1.3260,1.5040,1.7960,1.2740,0.9340,0.6100,1.0580,0.9020,0.6200
1.2480,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9580,1.4920,1.8080,1.3280,1.4780,1.8000,1.2740,0.9360,0.6080,1.0520,0.9020,0.6200
1.2691,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9580,1.4920,1.8080,1.3300,1.4800,1.8020,1.2740,0.9360,0.6120,1.0520,0.9020,0.6200
1.2903,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9560,1.4920,1.8080,1.3860,1.4840,1.8040,1.2760,0.9360,0.6400,1.0520,0.9020,0.6200
1.3114,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9560,1.4920,1.8080,1.3320,1.4880,1.8080,1.2760,0.9340,0.8460,1.0540,0.9020,0.6220
1.3325,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9560,1.4920,1.8100,1.3320,1.4920,1.8100,1.2760,0.9340,0.6940,1.0540,0.9020,0.6220
1.3536,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9560,1.4920,1.8120,1.3320,1.4960,1.8120,1.2760,0.9380,0.6080,1.0540,0.9020,0.7100
1.3746,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9560,1.4920,1.8120,1.3320,1.4980,1.8140,1.2760,0.9420,0.6080,1.0540,0.9020,0.6260
1.3958,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9540,1.4920,1.8700,1.3340,1.5000,1.8160,1.2760,1.0280,0.6080,1.0540,0.9020,0.6300
1.4169,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9540,1.4920,1.8060,1.3360,1.5020,1.8200,1.2760,1.1180,0.6060,1.0540,0.9040,0.6360
1.4382,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9540,1.4940,1.8080,1.3380,1.5060,1.8240,1.2760,0.9340,0.6060,1.0540,0.9040,0.6240
1.4594,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9540,1.5300,1.8080,1.3380,1.5080,1.8260,1.2840,0.9340,0.6060,1.0540,1.0760,0.6240
1.4805,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9540,1.6300,1.8080,1.3400,1.5100,1.9160,1.2860,0.9340,0.6060,1.0560,0.9000,0.6260
1.5016,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9540,1.5020,1.8080,1.3400,1.5120,1.8620,1.2980,0.9340,0.6060,1.0560,0.9140,0.6260
1.5226,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9540,1.4940,1.8100,1.3420,1.5180,1.8320,1.2900,0.9340,0.6060,1.0580,0.9020,0.6260
1.5443,-0.4860,0.5538,1.2930,0.3685,0.9572,1.4848,0.3079,-0.5443,-1.1998,-0.1747,-0.5218,-1.0785,1221,1957,2328,1872,2048,2448,1684,1201,824,1417,1234,897,0.9520,1.4900,1.8080,1.3440,1.5380,1.8320,1.2800,0.9340,0.6040,1.1120,0.9020,0.6260
1.5654,-0.4860,0.5538,1.2930,0.3685,0.9572,1.4848,0.3079,-0.5443,-1.1998,-0.1747,-0.5218,-1.0785,1221,1957,2328,1872,2048,2448,1684,1201,824,1417,1234,897,0.9760,1.4920,1.8100,1.3460,1.5540,1.8360,1.2800,0.9360,0.6040,1.0600,0.9020,0.6260
1.5865,-0.4860,0.5538,1.2930,0.3685,0.9572,1.4848,0.3079,-0.5443,-1.1998,-0.1747,-0.5218,-1.0785,1221,1957,2328,1872,2048,2448,1684,1201,824,1417,1234,897,0.9540,1.4920,1.8100,1.3480,1.5420,1.8400,1.2820,0.9340,0.6040,1.0640,0.9020,0.6260
1.6076,-0.4860,0.5538,1.2930,0.3685,0.9572,1.4848,0.3079,-0.5443,-1.1998,-0.1747,-0.5218,-1.0785,1221,1957,2328,1872,2048,2448,1684,1201,824,1417,1234,897,0.9520,1.4920,1.8100,1.3500,1.5280,1.8400,1.2820,0.9340,0.6040,1.0600,0.9020,0.6260
1.6287,-0.4860,0.5538,1.2930,0.3685,0.9572,1.4848,0.3079,-0.5443,-1.1998,-0.1747,-0.5218,-1.0785,1221,1957,2328,1872,2048,2448,1684,1201,824,1417,1234,897,0.9480,1.4920,1.8100,1.3500,1.5280,1.8420,1.2820,0.9340,0.6020,1.0580,0.9020,0.6260
1.6498,-0.4860,0.5538,1.2930,0.3685,0.9572,1.4848,0.3079,-0.5443,-1.1998,-0.1747,-0.5218,-1.0785,1221,1957,2328,1872,2048,2448,1684,1201,824,1417,1234,897,0.9480,1.4920,1.8100,1.3520,1.5300,1.8440,1.2820,0.9360,0.6100,1.0580,0.9020,0.6260
1.6710,-0.4860,0.5538,1.2930,0.3685,0.9572,1.4848,0.3079,-0.5443,-1.1998,-0.1747,-0.5218,-1.0785,1221,1957,2328,1872,2048,2448,1684,1201,824,1417,1234,897,0.9480,1.4920,1.8100,1.3580,1.5320,1.8440,1.2820,0.9360,0.7760,1.0580,0.9020,0.6280
1.6921,-0.4860,0.5538,1.2930,0.3685,0.9572,1.4848,0.3079,-0.5443,-1.1998,-0.1747,-0.5218,-1.0785,1221,1957,2328,1872,2048,2448,1684,1201,824,1417,1234,897,0.9480,1.4900,1.8120,1.3520,1.5320,1.8460,1.2820,0.9340,0.7600,1.0580,0.9020,0.6280
