timestamp,RAD_fr_hip,RAD_fr_knee,RAD_fr_foot,RAD_br_hip,RAD_br_knee,RAD_br_foot,RAD_fl_hip,RAD_fl_knee,RAD_fl_foot,RAD_bl_hip,RAD_bl_knee,RAD_bl_foot,PWM_fr_hip,PWM_fr_knee,PWM_fr_foot,PWM_br_hip,PWM_br_knee,PWM_br_foot,PWM_fl_hip,PWM_fl_knee,PWM_fl_foot,PWM_bl_hip,PWM_bl_knee,PWM_bl_foot,VOLT_fr_hip,VOLT_fr_knee,VOLT_fr_foot,VOLT_br_hip,VOLT_br_knee,VOLT_br_foot,VOLT_fl_hip,VOLT_fl_knee,VOLT_fl_foot,VOLT_bl_hip,VOLT_bl_knee,VOLT_bl_foot
0.2330,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9720,1.3220,1.7980,1.2880,1.3760,1.6900,1.2640,1.2360,0.6240,1.0400,1.0240,0.6120
0.2541,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9720,1.3700,1.7960,1.2880,1.3760,1.6940,1.2600,1.1900,0.6240,1.0400,1.3220,0.6120
0.2751,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9720,1.4940,1.7980,1.2900,1.3760,1.7060,1.2740,1.1260,0.6240,1.0400,1.2980,0.6180
0.2961,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9720,1.5160,1.7980,1.2920,1.3760,1.7440,1.2740,1.0500,0.6220,1.0400,1.1500,0.6100
0.3172,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9700,1.6220,1.7980,1.2940,1.3800,1.8000,1.2860,1.0080,0.6200,1.0420,0.9300,0.6100
0.3385,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9700,1.4960,1.8000,1.2960,1.3880,1.7060,1.3860,0.9780,0.6200,1.0560,0.9240,0.6100
0.3595,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9680,1.4900,1.8000,1.2980,1.4160,1.7120,1.2800,0.9600,0.6200,1.0460,0.9140,0.6100
0.3806,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,1.0000,1.4920,1.8020,1.3020,1.4360,1.7220,1.2660,0.9480,0.6200,1.0560,0.9060,0.6120
0.4017,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9660,1.4920,1.8020,1.3040,1.4460,1.7320,1.2680,0.9400,0.6180,1.0500,0.9040,0.6120
0.4229,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9680,1.4920,1.8040,1.3100,1.4700,1.7440,1.2680,0.9380,0.6160,1.0500,0.9040,0.6140
0.4445,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9640,1.4920,1.8040,1.3120,1.4340,1.7540,1.2680,0.9360,0.6180,1.0440,0.9040,0.6160
0.4656,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9620,1.4920,1.8060,1.3220,1.4440,1.7660,1.2700,0.9340,0.6520,1.0460,0.9040,0.6160
0.4867,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9620,1.4920,1.8040,1.3180,1.4540,1.7720,1.2720,0.9320,0.8640,1.0480,0.9040,0.6180
0.5078,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9600,1.4920,1.8080,1.3160,1.4600,1.7780,1.2720,0.9300,0.8040,1.0480,0.9040,0.6800
0.5289,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9600,1.4940,1.8080,1.3180,1.4660,1.7840,1.2720,0.9320,0.6140,1.0500,0.9040,0.6220
0.5500,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9600,1.4920,1.8160,1.3220,1.4720,1.7920,1.2740,0.9460,0.6120,1.0500,0.9040,0.6240
0.5711,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9580,1.4920,1.8140,1.3260,1.4780,1.7980,1.2740,1.0280,0.6120,1.0520,0.9040,0.6280
0.5922,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9580,1.4920,1.8140,1.3300,1.4840,1.8060,1.2740,1.1160,0.6100,1.0520,0.9060,0.6300
0.6133,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9560,1.4960,1.8080,1.3340,1.4920,1.8160,1.2740,0.9380,0.6100,1.0520,0.9880,0.6220
0.6344,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9560,1.5160,1.8100,1.3360,1.5000,1.8380,1.2780,0.9300,0.6100,1.0540,1.1520,0.6240
0.6560,-0.4860,0.5538,1.2930,0.3685,0.9572,1.4848,0.3079,-0.5443,-1.1998,-0.1747,-0.5218,-1.0785,1221,1957,2328,1872,2048,2448,1684,1201,824,1417,1234,897,0.9540,1.5480,1.8100,1.3380,1.5060,1.8660,1.2840,0.9300,0.6080,1.0540,0.9040,0.6240
0.6771,-0.4860,0.5538,1.2930,0.3685,0.9572,1.4848,0.3079,-0.5443,-1.1998,-0.1747,-0.5218,-1.0785,1221,1957,2328,1872,2048,2448,1684,1201,824,1417,1234,897,0.9540,1.4940,1.8100,1.3420,1.5120,1.8840,1.2960,0.9300,0.6080,1.0580,0.9160,0.6240
0.6982,-0.4860,0.5538,1.2930,0.3685,0.9572,1.4848,0.3079,-0.5443,-1.1998,-0.1747,-0.5218,-1.0785,1221,1957,2328,1872,2048,2448,1684,1201,824,1417,1234,897,0.9520,1.4920,1.8100,1.3460,1.5220,1.8360,1.4140,0.9300,0.6080,1.0640,0.9080,0.6260
0.7196,-0.4860,0.5538,1.2930,0.3685,0.9572,1.4848,0.3079,-0.5443,-1.1998,-0.1747,-0.5218,-1.0785,1221,1957,2328,1872,2048,2448,1684,1201,824,1417,1234,897,0.9700,1.4920,1.8100,1.3480,1.5400,1.8400,1.2800,0.9300,0.6060,1.1200,0.9040,0.6280
0.7407,-0.4860,0.5538,1.2930,0.3685,0.9572,1.4848,0.3079,-0.5443,-1.1998,-0.1747,-0.5218,-1.0785,1221,1957,2328,1872,2048,2448,1684,1201,824,1417,1234,897,0.9720,1.4920,1.8120,1.3520,1.5420,1.8440,1.2820,0.9300,0.6060,1.0600,0.9040,0.6280
0.7618,-0.4860,0.5538,1.2930,0.3685,0.9572,1.4848,0.3079,-0.5443,-1.1998,-0.1747,-0.5218,-1.0785,1221,1957,2328,1872,2048,2448,1684,1201,824,1417,1234,897,0.9480,1.4920,1.8120,1.3560,1.5520,1.8500,1.2840,0.9300,0.6060,1.0660,0.9040,0.6280
0.7829,-0.4860,0.5538,1.2930,0.3685,0.9572,1.4848,0.3079,-0.5443,-1.1998,-0.1747,-0.5218,-1.0785,1221,1957,2328,1872,2048,2448,1684,1201,824,1417,1234,897,0.9480,1.4940,1.8120,1.3600,1.5380,1.8540,1.2860,0.9300,0.6040,1.0640,0.9040,0.6300
0.8040,-0.4860,0.5538,1.2930,0.3685,0.9572,1.4848,0.3079,-0.5443,-1.1998,-0.1747,-0.5218,-1.0785,1221,1957,2328,1872,2048,2448,1684,1201,824,1417,1234,897,0.9460,1.4940,1.8120,1.3780,1.5420,1.8580,1.2860,0.9300,0.6040,1.0600,0.9040,0.6300
0.8251,-0.4860,0.5538,1.2930,0.3685,0.9572,1.4848,0.3079,-0.5443,-1.1998,-0.1747,-0.5218,-1.0785,1221,1957,2328,1872,2048,2448,1684,1201,824,1417,1234,897,0.9440,1.4920,1.8120,1.3660,1.5460,1.8620,1.2880,0.9300,0.6100,1.0620,0.9040,0.6320
0.8460,-0.4860,0.5538,1.2930,0.3685,0.9572,1.4848,0.3079,-0.5443,-1.1998,-0.1747,-0.5218,-1.0785,1221,1957,2328,1872,2048,2448,1684,1201,824,1417,1234,897,0.9440,1.4940,1.8140,1.3840,1.5520,1.8660,1.2880,0.9300,0.7460,1.0620,0.9040,0.6340
0.8674,-0.5100,0.5542,1.3013,0.4424,0.9686,1.5254,0.3287,-0.5463,-1.2140,-0.1747,-0.5218,-1.0785,1207,1958,2333,1917,2055,2472,1696,1200,815,1417,1234,897,0.9420,1.4920,1.8160,1.3700,1.5560,1.8700,1.2880,0.9300,0.9320,1.0640,0.9040,0.6580
0.8885,-0.5100,0.5542,1.3013,0.4424,0.9686,1.5254,0.3287,-0.5463,-1.2140,-0.1747,-0.5218,-1.0785,1207,1958,2333,1917,2055,2472,1696,1200,815,1417,1234,897,0.9400,1.4920,1.8180,1.3720,1.5600,1.8720,1.2900,0.9300,0.6100,1.0640,0.9040,0.6360
0.9097,-0.5100,0.5542,1.3013,0.4424,0.9686,1.5254,0.3287,-0.5463,-1.2140,-0.1747,-0.5218,-1.0785,1207,1958,2333,1917,2055,2472,1696,1200,815,1417,1234,897,0.9400,1.4920,1.8240,1.3760,1.5620,1.8740,1.2900,0.9400,0.6000,1.0640,0.9040,0.6300
0.9309,-0.5100,0.5542,1.3013,0.4424,0.9686,1.5254,0.3287,-0.5463,-1.2140,-0.1747,-0.5218,-1.0785,1207,1958,2333,1917,2055,2472,1696,1200,815,1417,1234,897,0.9380,1.4940,1.8120,1.3820,1.5640,1.8760,1.2900,0.9980,0.6000,1.0660,0.9040,0.6400
0.9520,-0.5100,0.5542,1.3013,0.4424,0.9686,1.5254,0.3287,-0.5463,-1.2140,-0.1747,-0.5218,-1.0785,1207,1958,2333,1917,2055,2472,1696,1200,815,1417,1234,897,0.9380,1.4920,1.8260,1.3840,1.5640,1.8820,1.2920,1.1440,0.5980,1.0660,0.9060,0.6480
0.9731,-0.5100,0.5542,1.3013,0.4424,0.9686,1.5254,0.3287,-0.5463,-1.2140,-0.1747,-0.5218,-1.0785,1207,1958,2333,1917,2055,2472,1696,1200,815,1417,1234,897,0.9360,1.4960,1.8140,1.3860,1.5660,1.8880,1.2920,0.9400,0.5980,1.0660,0.9620,0.6380
0.9942,-0.5100,0.5542,1.3013,0.4424,0.9686,1.5254,0.3287,-0.5463,-1.2140,-0.1747,-0.5218,-1.0785,1207,1958,2333,1917,2055,2472,1696,1200,815,1417,1234,897,0.9360,1.5000,1.8160,1.3900,1.5660,1.8900,1.2940,0.9300,0.5960,1.0660,1.1400,0.6360
1.0153,-0.5100,0.5542,1.3013,0.4424,0.9686,1.5254,0.3287,-0.5463,-1.2140,-0.1747,-0.5218,-1.0785,1207,1958,2333,1917,2055,2472,1696,1200,815,1417,1234,897,0.9340,1.5740,1.8160,1.3920,1.5680,1.8880,1.3000,0.9300,0.5960,1.0660,0.9480,0.6360
1.0364,-0.5100,0.5542,1.3013,0.4424,0.9686,1.5254,0.3287,-0.5463,-1.2140,-0.1747,-0.5218,-1.0785,1207,1958,2333,1917,2055,2472,1696,1200,815,1417,1234,897,0.9320,1.5740,1.8180,1.3940,1.5680,1.9000,1.3040,0.9300,0.5960,1.0660,0.9080,0.6360
1.0575,-0.5100,0.5542,1.3013,0.4424,0.9686,1.5254,0.3287,-0.5463,-1.2140,-0.1747,-0.5218,-1.0785,1207,1958,2333,1917,2055,2472,1696,1200,815,1417,1234,897,0.9300,1.4940,1.8180,1.3980,1.5700,1.8940,1.5300,0.9300,0.5940,1.0680,0.9160,0.6360
1.0791,-0.5343,0.5545,1.3089,0.5204,0.9040,1.5230,0.3500,-0.5480,-1.2276,-0.1747,-0.5218,-1.0785,1193,1958,2338,1964,2017,2471,1709,1199,807,1417,1234,897,0.9300,1.4920,1.8180,1.4040,1.5740,1.8940,1.2960,0.9300,0.5940,1.0680,0.9040,0.6360
1.1003,-0.5343,0.5545,1.3089,0.5204,0.9040,1.5230,0.3500,-0.5480,-1.2276,-0.1747,-0.5218,-1.0785,1193,1958,2338,1964,2017,2471,1709,1199,807,1417,1234,897,0.9600,1.4920,1.8180,1.4060,1.5900,1.8960,1.2980,0.9300,0.5920,1.0660,0.9040,0.6360
1.1214,-0.5343,0.5545,1.3089,0.5204,0.9040,1.5230,0.3500,-0.5480,-1.2276,-0.1747,-0.5218,-1.0785,1193,1958,2338,1964,2017,2471,1709,1199,807,1417,1234,897,0.9260,1.4940,1.8200,1.4120,1.5680,1.8980,1.3000,0.9320,0.5920,1.0700,0.9040,0.6360
1.1426,-0.5343,0.5545,1.3089,0.5204,0.9040,1.5230,0.3500,-0.5480,-1.2276,-0.1747,-0.5218,-1.0785,1193,1958,2338,1964,2017,2471,1709,1199,807,1417,1234,897,0.9260,1.4940,1.8200,1.4180,1.5700,1.9000,1.3000,0.9300,0.5920,1.0720,0.9040,0.6360
1.1637,-0.5343,0.5545,1.3089,0.5204,0.9040,1.5230,0.3500,-0.5480,-1.2276,-0.1747,-0.5218,-1.0785,1193,1958,2338,1964,2017,2471,1709,1199,807,1417,1234,897,0.9240,1.4940,1.8200,1.4240,1.5700,1.9000,1.3020,0.9300,0.5900,1.0660,0.9040,0.6360
1.1848,-0.5343,0.5545,1.3089,0.5204,0.9040,1.5230,0.3500,-0.5480,-1.2276,-0.1747,-0.5218,-1.0785,1193,1958,2338,1964,2017,2471,1709,1199,807,1417,1234,897,0.9240,1.4940,1.8200,1.4780,1.5700,1.9000,1.3020,0.9300,0.5960,1.0660,0.9040,0.6360
1.2059,-0.5343,0.5545,1.3089,0.5204,0.9040,1.5230,0.3500,-0.5480,-1.2276,-0.1747,-0.5218,-1.0785,1193,1958,2338,1964,2017,2471,1709,1199,807,1417,1234,897,0.9220,1.4920,1.8220,1.4240,1.5680,1.9000,1.3040,0.9300,0.6900,1.0660,0.9040,0.6360
1.2270,-0.5343,0.5545,1.3089,0.5204,0.9040,1.5230,0.3500,-0.5480,-1.2276,-0.1747,-0.5218,-1.0785,1193,1958,2338,1964,2017,2471,1709,1199,807,1417,1234,897,0.9220,1.4920,1.8220,1.4300,1.5640,1.9000,1.3060,0.9300,0.8800,1.0660,0.9040,0.6360
1.2481,-0.5343,0.5545,1.3089,0.5204,0.9040,1.5230,0.3500,-0.5480,-1.2276,-0.1747,-0.5218,-1.0785,1193,1958,2338,1964,2017,2471,1709,1199,807,1417,1234,897,0.9200,1.4920,1.8260,1.4340,1.5620,1.9000,1.3080,0.9300,0.7240,1.0660,0.9040,0.6360
1.2692,-0.5343,0.5545,1.3089,0.5204,0.9040,1.5230,0.3500,-0.5480,-1.2276,-0.1747,-0.5218,-1.0785,1193,1958,2338,1964,2017,2471,1709,1199,807,1417,1234,897,0.9200,1.4940,1.8280,1.4380,1.5600,1.9020,1.3080,0.9340,0.5860,1.0660,0.9040,0.6420
1.2908,-0.5589,0.5548,1.3157,0.6018,0.7635,1.4667,0.3716,-0.5494,-1.2403,-0.1747,-0.5218,-1.0785,1179,1958,2342,2013,1937,2437,1722,1198,799,1417,1234,897,0.9180,1.4920,1.8220,1.4420,1.5580,1.9020,1.3100,0.9860,0.5860,1.0660,0.9040,0.6400
1.3119,-0.5589,0.5548,1.3157,0.6018,0.7635,1.4667,0.3716,-0.5494,-1.2403,-0.1747,-0.5218,-1.0785,1179,1958,2342,2013,1937,2437,1722,1198,799,1417,1234,897,0.9180,1.4920,1.8260,1.4460,1.5540,1.9020,1.3100,1.1580,0.5840,1.0660,0.9060,0.6460
1.3330,-0.5589,0.5548,1.3157,0.6018,0.7635,1.4667,0.3716,-0.5494,-1.2403,-0.1747,-0.5218,-1.0785,1179,1958,2342,2013,1937,2437,1722,1198,799,1417,1234,897,0.9160,1.4960,1.8240,1.4480,1.5520,1.9060,1.3100,0.9560,0.5840,1.0660,0.9060,0.6380
1.3540,-0.5589,0.5548,1.3157,0.6018,0.7635,1.4667,0.3716,-0.5494,-1.2403,-0.1747,-0.5218,-1.0785,1179,1958,2342,2013,1937,2437,1722,1198,799,1417,1234,897,0.9160,1.4960,1.8240,1.4520,1.5460,1.9020,1.3100,0.9300,0.5840,1.0660,1.1300,0.6360
1.3752,-0.5589,0.5548,1.3157,0.6018,0.7635,1.4667,0.3716,-0.5494,-1.2403,-0.1747,-0.5218,-1.0785,1179,1958,2342,2013,1937,2437,1722,1198,799,1417,1234,897,0.9140,1.5720,1.8240,1.4560,1.5420,1.9020,1.3200,0.9300,0.5840,1.0660,0.9760,0.6360
1.3963,-0.5589,0.5548,1.3157,0.6018,0.7635,1.4667,0.3716,-0.5494,-1.2403,-0.1747,-0.5218,-1.0785,1179,1958,2342,2013,1937,2437,1722,1198,799,1417,1234,897,0.9140,1.5880,1.8260,1.4600,1.5360,2.0080,1.3440,0.9300,0.5820,1.0660,0.9060,0.6360
1.4174,-0.5589,0.5548,1.3157,0.6018,0.7635,1.4667,0.3716,-0.5494,-1.2403,-0.1747,-0.5218,-1.0785,1179,1958,2342,2013,1937,2437,1722,1198,799,1417,1234,897,0.9120,1.4940,1.8260,1.4640,1.5340,1.8960,1.3340,0.9300,0.5820,1.0680,0.9120,0.6360
1.4388,-0.5589,0.5548,1.3157,0.6018,0.7635,1.4667,0.3716,-0.5494,-1.2403,-0.1747,-0.5218,-1.0785,1179,1958,2342,2013,1937,2437,1722,1198,799,1417,1234,897,0.9140,1.4940,1.8260,1.4660,1.5280,1.8940,1.3280,0.9300,0.5820,1.0680,0.9040,0.6360
1.4599,-0.5589,0.5548,1.3157,0.6018,0.7635,1.4667,0.3716,-0.5494,-1.2403,-0.1747,-0.5218,-1.0785,1179,1958,2342,2013,1937,2437,1722,1198,799,1417,1234,897,0.9400,1.4920,1.8260,1.4700,1.5380,1.8900,1.3180,0.9300,0.5820,1.0700,0.9040,0.6360
1.4809,-0.5589,0.5548,1.3157,0.6018,0.7635,1.4667,0.3716,-0.5494,-1.2403,-0.1747,-0.5218,-1.0785,1179,1958,2342,2013,1937,2437,1722,1198,799,1417,1234,897,0.9220,1.4920,1.8260,1.4720,1.5120,1.8860,1.3180,0.9300,0.5800,1.0680,0.9040,0.6360
1.5024,-0.5838,0.5549,1.3218,0.6857,0.5552,1.3389,0.3937,-0.5507,-1.2523,-0.1747,-0.5218,-1.0785,1165,1958,2346,2064,1818,2359,1735,1197,792,1417,1234,897,0.9080,1.4920,1.8260,1.4800,1.5020,1.8820,1.3180,0.9300,0.5800,1.0720,0.9040,0.6360
1.5234,-0.5838,0.5549,1.3218,0.6857,0.5552,1.3389,0.3937,-0.5507,-1.2523,-0.1747,-0.5218,-1.0785,1165,1958,2346,2064,1818,2359,1735,1197,792,1417,1234,897,0.9060,1.4940,1.8260,1.4820,1.4980,1.8780,1.3200,0.9300,0.5780,1.0680,0.9040,0.6360
1.5442,-0.5838,0.5549,1.3218,0.6857,0.5552,1.3389,0.3937,-0.5507,-1.2523,-0.1747,-0.5218,-1.0785,1165,1958,2346,2064,1818,2359,1735,1197,792,1417,1234,897,0.9040,1.4940,1.8280,1.5060,1.4940,1.8760,1.3200,0.9300,0.5800,1.0660,0.9040,0.6360
1.5652,-0.5838,0.5549,1.3218,0.6857,0.5552,1.3389,0.3937,-0.5507,-1.2523,-0.1747,-0.5218,-1.0785,1165,1958,2346,2064,1818,2359,1735,1197,792,1417,1234,897,0.9040,1.4920,1.8280,1.4880,1.4860,1.8740,1.3220,0.9300,0.5940,1.0660,0.9040,0.6360
1.5862,-0.5838,0.5549,1.3218,0.6857,0.5552,1.3389,0.3937,-0.5507,-1.2523,-0.1747,-0.5218,-1.0785,1165,1958,2346,2064,1818,2359,1735,1197,792,1417,1234,897,0.9020,1.4940,1.8260,1.4940,1.4760,1.8700,1.3220,0.9300,0.7840,1.0660,0.9040,0.6360
1.6072,-0.5838,0.5549,1.3218,0.6857,0.5552,1.3389,0.3937,-0.5507,-1.2523,-0.1747,-0.5218,-1.0785,1165,1958,2346,2064,1818,2359,1735,1197,792,1417,1234,897,0.9020,1.4940,1.8280,1.4980,1.4700,1.8680,1.3220,0.9300,0.8600,1.0660,0.9040,0.6360
1.6282,-0.5838,0.5549,1.3218,0.6857,0.5552,1.3389,0.3937,-0.5507,-1.2523,-0.1747,-0.5218,-1.0785,1165,1958,2346,2064,1818,2359,1735,1197,792,1417,1234,897,0.9020,1.4920,1.8300,1.4980,1.4600,1.8620,1.3240,0.9300,0.6740,1.0660,0.9040,0.6360
1.6492,-0.5838,0.5549,1.3218,0.6857,0.5552,1.3389,0.3937,-0.5507,-1.2523,-0.1747,-0.5218,-1.0785,1165,1958,2346,2064,1818,2359,1735,1197,792,1417,1234,897,0.9000,1.4940,1.8300,1.5020,1.4500,1.8560,1.3260,0.9340,0.5760,1.0660,0.9040,0.6420
1.6701,-0.5838,0.5549,1.3218,0.6857,0.5552,1.3389,0.3937,-0.5507,-1.2523,-0.1747,-0.5218,-1.0785,1165,1958,2346,2064,1818,2359,1735,1197,792,1417,1234,897,0.9000,1.4920,1.8620,1.5060,1.4400,1.8500,1.3260,0.9360,0.5760,1.0660,0.9040,0.6380
1.6910,-0.5838,0.5549,1.3218,0.6857,0.5552,1.3389,0.3937,-0.5507,-1.2523,-0.1747,-0.5218,-1.0785,1165,1958,2346,2064,1818,2359,1735,1197,792,1417,1234,897,0.8980,1.4940,1.8740,1.5100,1.4300,1.8420,1.3280,1.0340,0.5760,1.0660,0.9040,0.6420
